startup_id,startup_name,founding_year,funding_stage,total_capital_raised_usd,cash_on_hand_usd,monthly_burn_usd,runway_months,annual_revenue_run_rate,revenue_growth_rate_percent,gross_margin_percent,burn_multiple,ltv_cac_ratio,investor_tier_primary,has_debt,patent_count,network_effects_present,has_data_moat,regulatory_advantage_present,tech_differentiation_score,switching_cost_score,brand_strength_score,scalability_score,product_stage,product_retention_30d,product_retention_90d,sector,tam_size_usd,sam_size_usd,som_size_usd,market_growth_rate_percent,customer_count,customer_concentration_percent,user_growth_rate_percent,net_dollar_retention_percent,competition_intensity,competitors_named_count,dau_mau_ratio,founders_count,team_size_full_time,years_experience_avg,domain_expertise_years_avg,prior_startup_experience_count,prior_successful_exits_count,board_advisor_experience_score,advisors_count,team_diversity_percent,key_person_dependency,success,burn_multiple_calc
id_361343,QuantumHR_36086,2023,Series A,8171442,4515640,366700,12.314236674716035,2962733,175.82502096048546,74.9372619988751,1.4852531902528034,3.721614858735245,Tier1,True,1,True,True,False,3.715135831477305,3.06874402600668,2.805650043988549,0.5887487704668511,GA,0.4806768076312825,0.5178721940963298,AI/ML,138521332553,18008403827,1065218726,34.05433555641934,9834,16.11549142641527,164.15662019907052,113.66429395885665,4.922712909317383,36,0.3605155084727167,2,30,5.52053399636255,3.928427372947699,2,0,2.229550235476572,7,37.50333388199537,True,True,1.4852502739868898
id_420964,TrueDigital_65341,2020,Series A,11952555,5048863,513832,9.8258886019818,6203427,29.015754962104477,77.54470098969799,0.9939655197297904,3.9341366485652807,Tier1,False,5,False,True,False,3.9140883573595766,3.3580063056586664,2.332882831652749,0.8285611656145926,GA,0.7940252820963222,0.410807984806142,SaaS,253609499250,37902576165,11299312742,29.7394021023374,6111,8.635336569999478,25.29934439797252,118.6950429346827,4.032985753195367,46,0.3393024612711016,2,43,9.305505313591889,10.251382149837273,4,0,3.7915098873761472,3,68.96578679996068,False,True,0.9939641427230465
id_148413,TrueMind_11030,2019,Series A,11133900,5493717,518272,10.600047996748945,4722068,100.71956270655372,80.25851759042946,1.317065516268746,2.8995626168439284,Tier2,False,0,True,False,False,2.1385928919809385,3.531969042525384,2.1767372788374315,0.280899746359703,GA,0.3138127364196315,0.1495971990048128,FinTech,744598084784,58065670827,19490639401,27.32238653022793,8070,16.27132896743017,101.84004486620198,109.20244891879048,4.9326837605256415,41,0.3551386793247638,1,16,7.867983636845435,6.65181208213851,4,0,1.7417805542173894,9,67.27933878647997,False,False,1.3170636255132284
id_3160,FoodPlatform_4211,2024,Seed,1206862,768983,75885,10.133520934943531,120787,25.281958644939067,70.32381267679895,7.539018027113554,1.1261152074274807,Angel,False,1,False,True,False,0.7175051049773187,1.5220829398591078,0.9289772674691504,0.3278297712691246,Beta,0.1820623594563455,0.0811778508280606,SaaS,142181303872,22462064771,5123827294,26.767769502725464,278,13.535999056020744,21.774859088356383,93.60443789830956,2.912694043912741,26,0.1475756675674262,4,10,2.294863385555053,2.860915594085502,3,0,1.106995317321337,9,24.960874717860843,True,False,7.539056355402486
id_683843,Real EstateMind_811,2019,Series A,7494141,2635914,390751,6.745747721181983,1340187,38.26875859438374,75.12147062662515,3.498780732457435,1.5013847956897892,Tier2,False,10,False,True,False,0.9547902909229824,1.3751287162503365,1.7396668048674957,0.3406651067042567,GA,0.1835236699183961,0.2291630734589468,Cybersecurity,88870430889,14735648882,3248118154,27.582900578215035,2874,5.848785462213461,44.59353014584585,94.29069262219286,4.359338680977257,34,0.0910771923376804,3,25,2.4955887403634067,2.2568346745352086,0,2,1.68984965864388,8,62.33374076509458,False,False,3.4987744247631114
id_705861,BrightPlatform_38118,2020,Series A,12824238,5636233,558297,10.095385579681531,4989990,263.85898709290063,77.3874835984018,1.3426028923937476,3.7652723108613055,Tier1,False,0,True,False,False,2.755221223605348,1.192336881956053,1.751626027208662,0.4475548161869029,GA,0.544328876615806,0.2640576523792219,AI/ML,495139788918,72515213075,8988142901,31.34180995749046,193,25.10378996286041,304.6703850827276,117.24109361246364,2.179757307536471,48,0.3318612449393464,1,38,9.338103695589348,8.860824464943946,1,0,3.72036784058718,7,27.564638984524063,False,True,1.3426006865745221
id_411094,BioSolutions_89141,2023,Seed,462430,218031,26340,8.27727327146891,63418,36.76365783657406,60.81974448884853,4.984170795302462,0.96938751726669,Tier2,False,2,False,False,False,0.9133830026194756,2.7551298437759657,1.7057141357705148,0.4974375590859171,Beta,0.2920883143320132,0.1988570994250689,BioTech,69256676803,4518182614,3034724337,17.891913445622148,676,13.294918339923372,42.84648069058928,106.75135720850474,3.838405777148396,39,0.1255775415204073,3,5,4.511724092216582,2.8965062630493965,0,0,1.835244484363984,6,53.53429528499025,False,False,4.984073922230282
id_492439,BrightHealth_29221,2022,Seed,808193,448581,44545,10.07009927915314,160782,95.35177689643844,74.88361489728008,3.3246765007680428,2.578923890088785,Angel,False,0,False,False,True,2.2590728394888924,4.300021932584044,3.1038252791108665,0.4051260481666527,GA,0.439024440585439,0.1740600659074898,FinTech,847699170563,152885998608,1030047481,21.32062149054082,980,13.899097378373838,99.49139705717542,110.84934806150582,4.708556841300844,9,0.3066090836993465,2,9,3.2268708048395607,8.445457821474271,3,0,1.5486179372335291,9,20.677855178824093,False,True,3.324625890957943
id_272422,TrueWorks_50546,2023,Pre-seed,193550,64004,14156,4.521123173409911,17352,89.0340838832997,80.838082124073,9.789822566128343,3.369858732170892,Angel,False,1,False,False,False,2.660600345992332,1.858344212251522,3.925753458257197,0.504809014904081,Beta,0.6863238261782156,0.3179841703413503,SaaS,143748485777,11410117669,1016019894,15.546137755189864,36,41.8253912725414,88.36580325915871,111.42981454606618,2.008032160219548,31,0.364685796304399,2,2,7.6898162910137,4.860604404320338,0,0,3.264490131511478,9,54.6025963349712,False,False,9.789764868603044
id_747544,BioAI_33674,2024,Seed,1952266,606576,105779,5.734349889883147,407510,48.021366097461446,76.86404672586325,3.114893670758923,2.0740984628394274,Tier2,True,1,False,False,False,1.21560497553368,1.8645887903813527,3.5546984503815904,0.6312191014255936,GA,0.4911781905506374,0.2838283695033051,SaaS,428572646082,48612393160,20053268336,29.4075057427456,727,26.617411310992807,54.5657520830918,112.92699957206356,3.74839305648358,10,0.0879690503356001,2,6,11.089022220850008,7.579252935520255,1,0,3.5349958128254664,4,68.9716285173881,False,False,3.114887978209124
id_426626,BrightLabs_58743,2024,Pre-seed,351328,170216,28686,5.933567260154834,0,13.05101359805837,75.25356373590488,100.0,0.0,Angel,False,1,False,True,False,0.7162942619815781,0.8622794881545814,2.150086721918061,0.2601212042893309,Beta,0.3159490589938276,0.1891113307396709,SaaS,397041285951,31343148376,2852157550,29.80701468122888,93,21.203255828023416,14.076935338244098,97.24545743277884,3.3797155164100654,45,0.2563337567507782,2,3,3.0080999985352928,2.7496387035041465,2,0,0.6543637618697996,4,77.63472031911053,False,False,100.0
id_772662,ClearSystems_27012,2023,Seed,1580783,587869,91633,6.415428381882903,262853,42.58217683821642,78.49989200602074,4.183336608840047,1.2830405936920148,Angel,True,0,False,False,True,1.7367482722947127,0.96981736493119,0.8546993208636148,0.5958219184751433,Beta,0.3195117894604855,0.2559084676552693,FinTech,399116438989,54449277751,7991038580,31.255399563982238,568,15.291378079859658,48.7505153099115,104.51729615717954,2.0087321210424847,21,0.1274884627815731,2,3,2.9544750311147165,1.4284486329387536,1,1,2.752316738319516,0,66.9405909348346,False,False,4.183311584802151
id_440998,RapidSoft_36895,2019,Series A,3423329,2325200,159269,14.599128958606764,1454347,84.1797672677256,83.22779966956251,1.3141543106090734,1.513402406066064,Tier1,False,0,False,True,False,0.8083489891165365,1.736705436799164,3.1892598395713283,0.5408662592172317,GA,0.5528219328921073,0.3004893638993934,SaaS,310560234307,20234943800,10031221277,17.268880117830943,7384,14.202577229642364,67.61299998304457,109.2671402064744,4.344157881475349,9,0.3841428910541803,2,28,4.541955483215974,4.675584216050128,2,0,0.78914504438154,6,22.71556228173105,True,True,1.3141485491426736
id_220022,SwiftHub_260,2022,Series A,6605233,4473721,309706,14.44504287386984,2734449,141.33420514919254,83.63555251391446,1.3591313363551891,1.6929015722226748,Unknown,False,0,False,False,False,2.0571092674448974,1.6951748311729251,2.9618452290297665,0.410606753462315,GA,0.6268901430170354,0.2215305895107738,FinTech,728839115962,52736849577,16045169206,22.15884382279531,4311,16.470502281795866,151.16737669188038,108.2986179721833,4.74809516578643,5,0.2059842851921068,3,44,7.705633640891806,1.7175408192217871,4,0,2.7410844887477115,7,40.35620901099298,False,False,1.3591301209128421
id_484526,QuantumLabs_8856,2020,Series B,44529858,22022663,1590133,13.84957047133888,24545204,183.97259349257456,28.006646703746732,0.7774064022060412,1.455232244751842,Tier1,False,0,False,True,False,2.986071628281412,3.0281567758016434,2.0851201735085145,0.4366179843370841,GA,0.4649699468319455,0.4681127779661512,E-commerce,1778597886560,101025896181,13803997649,19.05981623091469,6219,12.67209690856108,162.4258859628262,114.3020929477746,3.267770536320582,19,0.2439166555606981,1,99,2.7729155474648346,4.633323263028603,4,0,1.6738621986319824,7,45.25095573865691,False,True,0.7774062908582874
id_139358,EdHub_14996,2022,Seed,613113,310396,38185,8.128698629965436,66709,19.06502323610709,85.43517132399674,6.868949272705495,1.4637638891283218,Unknown,False,0,True,True,False,1.7395257662536767,0.5831778555098264,1.599111440253938,0.2822809775670961,GA,0.1819246379298785,0.0979218875954777,SaaS,420238962104,28817132463,18245884922,18.711588715877337,631,16.804134822715366,15.775288799353644,94.93155626751415,3.3661608228656306,44,0.1965889231357489,2,14,5.2803937577664,2.6813601101409588,2,2,0.98679895480122,0,35.09292719179136,True,False,6.868938224227615
id_793914,ClearDigital_4678,2021,Series B,18962512,10560827,782307,13.499592820703777,7237797,17.562273559734038,76.04210229618631,1.2970362134237627,1.7126243853755718,Tier2,False,1,False,False,False,1.8428326575030272,2.948053135110878,1.0269803726170967,0.3840792721577257,GA,0.2900168870072753,0.253921237543912,SaaS,311226989863,28889315315,3486820156,27.32322170922732,8131,9.12579396087584,18.524898177104333,95.81514864467292,3.217094980196364,17,0.0855314422555776,2,96,2.368095290896008,4.554673418295927,3,0,1.3950603207342227,8,30.93203656079371,False,True,1.2970361009019733
id_577610,BrightFlow_81985,2023,Series A,5063767,3300608,238479,13.840235810888906,1588049,159.6573151262033,67.8861697118038,1.8020539075674893,1.0672765328246747,Tier1,True,0,False,False,False,0.6973616003169959,3.532410327917901,1.7424875556429218,0.4471634699375738,GA,0.5246158900190352,0.1708688319179533,AI/ML,146567223232,19537282846,4427677085,32.91068424034705,3442,9.4167471753485,142.60442615017,107.74611779926867,4.535579084609643,5,0.1546925292952042,4,40,8.543228367709832,4.698777625206732,0,1,3.136599243993379,1,44.98924945281757,False,True,1.802052707441647
id_703071,SmartWorks_84362,2023,Seed,1756155,983273,108542,9.058837549987008,156146,22.37520252687093,65.55660831688024,8.341603900375688,0.7557899488065293,Angel,True,0,True,False,True,0.8462413021120853,2.621712977217939,1.6025961679341127,0.1680489107251735,GA,0.1609947860606249,0.1171287359020268,HealthTech,3944025672204,221851959924,113014889317,24.971727509205834,734,29.57900487077829,26.57813859248286,95.98413625553812,2.5925961962601827,37,0.107289198671135,3,12,3.29104420341945,2.326687865102283,0,0,1.7694601528821643,9,33.99547099129083,False,False,8.341577754153164
id_319995,BrightDigital_2504,2022,Seed,1562225,987361,90465,10.91422719551676,200687,16.45590059552888,57.64045064987374,5.409341343376328,1.715142574883226,Angel,True,0,False,False,False,2.368166444955345,1.0628590506449005,0.7654799078813742,0.2081923106559063,Beta,0.3436471123857551,0.1531248766937897,HealthTech,1750432583469,238786285086,49670586145,26.33617787394606,266,24.640382395235683,16.091424891778615,104.64871873848344,4.338893436664018,8,0.2768345590952291,3,12,6.227111943934339,7.091707393128402,1,0,1.8192923766744984,3,73.82858750408204,False,False,5.409318989271851
id_90002,HealthMind_36389,2021,Series B,49049574,25056607,1825403,13.72661163289099,31268810,98.86756444233414,70.46670276053187,0.7005333313837223,1.7221987565875445,Tier2,True,1,False,False,False,2.4165779153688542,3.8988032125867536,1.5483510527011426,0.6488395437098874,GA,0.3055342509876556,0.3180636070138077,SaaS,148477011059,18100586872,1855118632,20.32985448390269,17893,12.918654736895812,83.05938080272139,109.28171950405662,3.174265800148853,11,0.3877505183333856,1,117,3.985646629841808,2.305720475625744,2,0,2.444855851624919,1,35.62325640616627,False,False,0.7005330871241982
id_876217,PrimeFin_38858,2019,Series B,15168961,9433721,563107,16.75296187174334,9748180,36.22573330556519,60.877002254669776,0.6931849290456154,1.8495653305395403,Tier1,False,0,False,False,False,2.7546817292094814,2.70923344385572,1.0854264655483807,0.2816941642206561,GA,0.356611752989498,0.2800345352927877,FinTech,938145781659,164305194160,25267358603,25.526202023196053,20063,12.859673114174363,40.06596752133029,109.59213285416172,2.6753609576849,8,0.259138546750096,2,109,8.739203181081315,7.231950599015988,2,0,3.224362197229804,9,27.525695545791447,False,True,0.6931841636079761
id_951061,SwiftPlatform_58234,2021,Series A,12570001,8625067,622819,13.848417709975296,3169664,153.27043393746476,71.2694794680809,2.357926620081199,1.1452593550924133,Tier2,False,0,False,False,True,1.6794011026577902,3.21991848810902,1.4648779623787436,0.1770838227080942,GA,0.2828163016386358,0.2974112856235402,AI/ML,76408186491,5145074322,3250114151,30.91172374510794,592,29.2945895630106,173.566112528679,101.20507040981546,3.149313960869411,12,0.3076488959042106,3,40,7.178368015567787,2.514511030421536,4,1,1.1791595639849477,5,27.463107369073505,False,True,2.3579243730565764
id_256301,PureSystems_30399,2022,Seed,1080601,637111,61882,10.295417644042509,145212,131.7338078264375,73.36371143783495,5.113849324205572,2.1711266328386998,Tier2,False,10,False,False,False,2.6114563340738988,4.127421347420639,1.27117764076984,0.3289577087710533,Beta,0.2835915212765011,0.3043078455856342,AI/ML,491592830278,54397319565,2484376516,26.588186297527944,805,25.80349009471765,138.604304169099,106.07298824825006,2.4055366656437083,12,0.2335307139546847,1,3,6.843604408625081,6.93380129227017,2,1,1.5978709310490964,9,62.85938636198157,True,False,5.113792248574498
id_480625,FirstFlow_54784,2019,Series A,3546263,2018747,181888,11.09882411466171,722879,19.62648901383261,44.33545881391135,3.0193963480140265,0.3559387456896394,Tier2,False,0,False,True,True,0.7122297975197125,1.604998325218557,0.8312624475754886,0.2746929804369505,GA,0.2648956793872512,0.2523192583179175,BioTech,79971094446,15775791710,2811552012,24.07026623497684,7646,18.74544715126084,21.157559550576405,96.55960140273964,4.587679863138358,29,0.043331486443699,1,43,6.116924426436641,3.3980306248153958,0,0,0.7506395915621081,4,70.99408206080139,False,True,3.0193932871199745
id_443729,LegalBase_19253,2020,Series A,7112381,3314382,330023,10.0428817279347,2344230,30.331817962616192,62.36458627128027,1.6893710993479785,1.592799079978453,Tier1,False,0,False,False,False,3.4867469627831977,1.175290694706925,1.9645503149359185,0.7200775760867891,GA,0.3834110464340747,0.2803996037248855,Other,65090540198,9497284026,476386824,11.21058354221872,4545,11.593171257960684,25.229955468115215,109.59681269514896,2.781165439592718,43,0.4173527994624228,3,11,5.15402502256928,5.379981267700104,1,0,1.9764262632916856,2,41.41896274110561,False,True,1.68937177666014
id_127419,FoodNetwork_83899,2021,Series A,13493880,8395984,611940,13.720264109913533,4758654,68.1817556997877,48.29902921024812,1.543143207605327,1.2330889425209823,Tier1,True,0,True,False,True,2.534565356278995,3.2249282911514485,2.756532667320702,0.6105432190853672,GA,0.4035435520749137,0.3996074184755798,Other,14574624175,915922614,569233291,11.920949702125148,7864,12.196832587134285,66.30539356054669,112.40139978815756,3.525926125944646,13,0.1284463955083237,2,26,9.441752291991817,8.446187792353339,0,0,1.4719272966102397,5,22.09527722733577,False,True,1.5431422414825704
id_951660,QuantumAuto_26963,2023,Seed,1933655,1043558,108077,9.655615828837664,368309,68.03543504967831,81.27832440493864,3.5213121862483523,2.986324964346861,Tier2,True,0,False,True,False,3.402611442686588,1.0388015995498834,2.706187876460019,0.2855255257859056,Beta,0.3727236775061378,0.2993171429040909,SaaS,76402717134,5071763275,1424249289,29.61512296554183,537,24.354645556005234,62.48702040231328,109.12667129164016,2.1083437150583517,21,0.3775306991325085,3,4,2.7192363247809688,4.635562547898679,0,0,3.638232737780153,2,32.443854519672136,True,False,3.5212932619078003
id_60314,ClearHealth_7119,2020,Series A,2029424,786733,102466,7.677916036910276,597563,53.7255138970834,81.51285615594924,2.057695666003105,1.2268688032317645,Tier2,False,2,False,True,False,0.5498828756563683,1.2528908147969655,2.309201650233233,0.373691572545015,GA,0.2015602452009979,0.1674980338405181,SaaS,413212537775,74813008973,20199712336,23.59977932070365,9541,17.300820487952713,54.521822224185016,98.69155827899792,3.9884866747291152,48,0.2674982260382382,2,30,2.351166146389569,1.637545505090975,2,0,1.721544358502873,3,43.20134311907424,False,True,2.057677600520782
id_44753,BioMind_7134,2020,Series B,16046376,9984090,545576,18.30006302439459,12766497,94.93090432412778,73.11917287829003,0.5128205128205129,3.9645297700779194,Tier1,False,0,False,False,True,4.599506058043644,2.374136596866362,1.6454592154151286,0.8325173221406672,GA,0.747763409212616,0.2380027105023167,FinTech,112892093533,11081527019,1111865175,33.161940148123335,47880,7.723630333822992,95.18155671108576,120.0,3.3043211709272637,8,0.4606215304657027,3,41,13.690752949557428,6.965272247924394,2,0,1.2967601190552878,4,47.71610697429136,False,True,0.5128197656726039
id_169607,LegalNetwork_45455,2023,Seed,1325140,596762,83464,7.149910576063977,100403,97.4891681528234,77.04619284575013,9.975435965934029,0.951750036206402,Unknown,False,0,False,True,False,0.4765701022524451,1.9191585527035109,1.6575835599427684,0.2627997962791784,Beta,0.2113578238651636,0.1944901293893624,AI/ML,479271873030,34137220946,16978577400,29.50907873004722,140,19.86923075735188,101.01847440713132,93.36616602910036,2.006379420525629,47,0.0822321478592483,2,5,4.684239257585394,3.947668569678357,2,0,0.3986385161594519,5,35.30511227842594,False,False,9.975478820353974
id_12276,TruePlatform_1956,2023,Pre-seed,442699,167227,35937,4.653268462523282,0,71.10170792702371,77.3492160044224,100.0,0.0,Angel,False,5,False,True,False,0.9548621660612092,2.664845407010533,1.3666477033305806,0.2254651807771219,Beta,0.207212173606363,0.1962347795474647,Cybersecurity,12003756154,1426875556,72821853,23.51435117751352,10,49.79961659659878,69.26759202138258,98.03641600242156,4.563802275995637,14,0.2425001442273231,1,2,6.117608553821358,2.654907446560097,2,1,1.9919917916116845,0,63.32975322291684,False,False,100.0
id_263980,FirstBio_15142,2021,Series B,38446255,22136272,1340848,16.509147788197083,29085610,77.88265014005277,78.96550562313269,0.5532009063424529,3.938596445365633,Tier1,True,0,True,False,False,1.182368606367203,4.031504283791141,2.959644879818557,0.8170005334098261,GA,0.7824392859983648,0.5977389872972884,SaaS,23029876042,3423400277,897571085,18.35749308298308,3097,19.541349777600768,91.09063195954622,117.08023663309451,2.990658232212468,27,0.3409293256292358,1,53,10.22560227263188,5.75076173615399,4,1,1.7526381929203692,2,23.573946495996942,False,True,0.5532005689411362
id_243419,DataHR_19103,2009,Series C+,101235941,69136910,2869479,24.093885792861307,58877190,62.08910954770525,74.24042582776767,0.5848402915680081,1.8156186105763013,Tier2,False,0,True,False,False,2.095320834164467,3.886257604558371,3.278900593921364,0.3500285657624506,GA,0.5971513627854075,0.1911807765106817,HealthTech,3941577011807,524091888741,131987056984,25.156066713856763,383668,12.944257920988209,68.18500048156832,107.35789621659376,4.535058520416261,6,0.1403364845512615,1,363,4.970982608539002,1.7326725492471535,0,0,1.8878674600632344,0,67.86590714401356,False,True,0.5848402072177697
id_946490,CyberPlatform_76196,2021,Seed,1933021,737349,106779,6.905365095079566,382026,37.16577078280065,88.5847841456813,3.3540829344587606,3.466937530284605,Tier1,False,2,True,True,False,3.049707817690652,1.8924997387448312,1.4539866127339236,0.5457507918814815,Beta,0.4309547298805273,0.3515546357181474,SaaS,323308277742,59782833488,9086573001,20.736307440697978,675,21.80091300814528,43.255259185515655,110.57888089480204,4.914778633638262,20,0.2405774229958201,1,9,7.472664477406832,8.87766391626203,2,0,2.7040915271837025,8,63.41383928169196,False,False,3.3540858475601136
id_582633,HealthPlatform_32131,2021,Seed,938987,424657,55038,7.715610197209177,114316,30.834905921579203,60.6596204223691,5.777530199510092,1.4661366884668114,Tier2,True,0,False,True,False,1.8969539925961487,2.1691317081471264,1.7286055838350247,0.5230176966803567,Beta,0.3220465618930815,0.1473789683446719,HealthTech,4206742815117,784696445170,167087619860,25.6264643595382,255,11.452384160869189,36.05279108821198,103.0779119674077,3.3483738093342867,20,0.2410240814719951,2,11,2.0271214854285584,5.13936717647379,2,1,1.8869101483761093,6,20.995091577691447,False,False,5.777458973372056
id_261597,PureSystems_21924,2007,Series C+,74847966,42024830,2205216,19.05701062089649,48137003,41.82462346724575,71.07087975260724,0.5497349947392494,2.24163021937498,Tier2,True,5,False,False,False,1.805640916700708,3.761889744643671,0.6568663870706002,0.5413603147272298,GA,0.2727991561853446,0.1421452934021405,SaaS,258713596923,24663586359,11929540057,20.226061093040208,354256,5.6507229227154525,42.23307751377548,102.38840973463968,3.8912444944438898,26,0.1411080769759041,2,294,5.149822514543944,6.490475893304848,0,0,2.378691598141568,0,60.06583721039402,False,True,0.5497349305273533
id_173636,SmartWorks_40349,2022,Seed,1542499,1061321,85984,12.343125732875002,227966,41.61085242527172,51.90042002680615,4.526187386646804,0.9442693464629456,Tier2,False,0,False,False,False,2.7506179590725424,3.4240176515724787,1.7543262854053252,0.6184540679665557,Beta,0.4355023541837871,0.4015667635392193,HealthTech,623881374738,68590319657,14718273033,19.267466667428653,125,28.24623776641916,38.30367069514259,109.4582000132594,4.387159890458482,36,0.0995196998338282,3,9,2.9459797571461377,8.128441690147762,1,0,0.8522315944336457,8,70.78183062960062,True,False,4.526148636200135
id_810853,CoreCyber_53831,2022,Seed,1182715,717236,71950,9.968441978068356,117493,19.50984800500388,58.94441875655785,7.34855898137885,1.0767301515293726,Angel,False,0,False,False,False,1.751963885793735,3.011389694582661,2.219246377072566,0.3851636325956709,GA,0.3940105417226893,0.1289399121716676,HealthTech,2217266138673,242568583215,17084708606,19.467063329520784,921,26.025594685563902,22.110247093107184,98.14414685534922,2.9971119409274727,40,0.1190522713892904,2,3,4.242794831967825,5.100241100567724,0,0,0.6150292187422217,8,77.97771346775778,False,False,7.3485228907254045
id_572948,ClearAI_9152,2023,Seed,1279012,731100,79221,9.22850895878357,111863,91.66092445823853,81.64939242173388,8.49844292308783,1.722796982199947,Tier2,True,1,True,False,False,0.5960576387466859,1.877651722883212,0.781811511085293,0.3611991595577537,Beta,0.2738563746277301,0.1235821288339595,AI/ML,54937469691,5191284792,2494634617,36.61548599414044,123,14.446601498049294,106.10121287784952,95.68914853462216,3.4256297545748686,16,0.1815814844926129,2,14,3.635943199870941,2.5657961760616383,1,0,1.826383465026432,5,69.68727542637261,False,False,8.498359600582855
id_605436,TrueAI_87833,2024,Seed,575345,298835,34083,8.767842863363546,66535,76.35237302113534,58.187135291155165,6.147083877992912,0.7845136565811217,Tier2,False,0,False,True,False,1.8955833791001129,1.4776970915564258,0.9976439125391224,0.4656480164099592,GA,0.2787897610344328,0.1800342635110653,EdTech,57053003785,6308367907,1362383033,15.256228711997016,411,27.87009318194167,88.21399208253219,101.69050170450384,3.512028430581564,19,0.3027658237821344,2,7,6.635193025797295,4.777183467374534,3,1,1.95813207791987,1,20.44815520487609,False,True,6.147080483955813
id_84220,EdgeMind_37619,2023,Series A,11166579,4578646,527491,8.680043477292163,3464263,106.38309506370769,73.71977578205308,1.8271974073475288,3.044872351689128,Tier2,True,0,False,True,False,1.6232507125414175,4.085809512402648,3.3558047940068434,0.4823831630329284,GA,0.5650713323722176,0.4404582197678601,AI/ML,344341308913,51301667351,11211263290,34.50606958882752,9596,15.568273301043009,124.03571627807874,107.36431203270097,3.859435303220561,15,0.2251708681885728,1,44,6.194899004644037,3.355116829299287,4,0,3.079867905532077,4,68.86693765790689,True,False,1.8271972999740493
id_959920,BrightSpace_83294,2023,Pre-seed,473391,183333,39870,4.598161077932581,0,48.077685252145166,56.8395208737744,100.0,0.0,Angel,True,0,False,False,True,1.540201819747312,2.1366770644443887,0.6997541172208637,0.2816557947572304,Concept,0.2008282229081816,0.182592188943001,EdTech,12219353866,1384401278,433791603,19.84200974054519,70,48.786695157419,45.352038101423936,92.95984814245118,2.171809033522565,6,0.0744311309133622,2,1,4.069842340763408,2.7335090910426345,1,0,0.8074640673560372,4,55.09124582821486,False,True,100.0
id_285464,RapidLegal_66259,2023,Series A,3810383,1909610,195761,9.754768375025357,767279,7.098333149297432,43.22349035495623,3.0616489871115378,0.7069580917518304,Tier1,True,2,False,False,True,1.4524143774556917,1.5909247444212669,0.8384825345973584,0.2827557265025582,GA,0.3554321522164453,0.2842443136030985,BioTech,61332685825,9108917337,2524030013,20.90837451120728,1065,19.65435412173892,6.664117718116403,96.33106871835484,4.945819158245624,24,0.0729028412726559,1,30,4.477048055868724,1.678739732886992,2,0,1.6698332848417858,8,43.13649638362068,False,False,3.0616398989155185
id_41700,FirstGreen_34643,2021,Series A,3599157,2202434,169719,12.97688932057151,1460728,87.45960896501873,60.42566729199819,1.3942609657885758,2.479459719320534,Tier1,False,0,True,False,False,3.2440318208722885,1.0638441983406,1.5435210727811626,0.301982499785215,GA,0.5580025899153381,0.4461255249608578,FinTech,968640327035,191378854830,28036161574,23.804161598188443,2529,15.650823615108292,83.06108061301182,107.58560944133232,3.2326527659828,42,0.354660072466026,1,16,5.111382534089318,1.4173514224932475,1,0,0.9228864161200604,8,70.09043727123937,False,True,1.3942554671369345
id_416234,FirstSoft_41952,2024,Seed,1825541,926499,98291,9.426020709107586,387363,94.557752620076,83.91585206388885,3.0449414215328776,3.327874126418797,Tier2,False,0,True,False,False,3.895854568321177,3.867049020714332,1.3105273587401685,0.7681069166318074,Beta,0.6972015028482106,0.4975311856208513,SaaS,251288352115,22224697575,9566195624,26.752869075913143,925,26.54345024636974,101.41770496854788,113.68344029175772,2.6624387018141484,30,0.4929334864840437,3,8,3.862105700277847,10.0518786539285,1,0,0.931635613378462,2,22.468646338547504,True,False,3.044926851557841
id_243388,SmartTech_39580,2023,Series A,14322460,9015721,608704,14.81132470661513,5843563,43.184268395715776,65.48314794244601,1.2499999999999998,2.9086474984771087,Tier2,False,0,True,False,False,1.782446381998125,2.7385947374469195,2.497735816746606,0.6439460124950909,GA,0.6222239341147451,0.4481543411447573,AI/ML,453701650029,75171190108,2919913404,27.816462822696614,6522,16.098812293678712,51.56263396017325,120.0,4.04078343260265,31,0.3662821241869214,4,15,5.452145098780185,6.03145338992954,2,0,1.0329575447579424,1,46.62863921150526,True,True,1.249999016011293
id_317690,ClearFlow_81025,2016,Series B,25013067,11534132,880678,13.096870565217449,18532087,80.4273893928452,70.52084990885344,0.5702618208567876,1.9025802180181928,Tier2,False,10,False,True,False,3.928156622239156,2.6536285479587494,3.271193837304214,0.3470505355222339,GA,0.751379588042259,0.3710673575421792,SaaS,340472323194,30741788516,5496245783,28.577975985625613,13168,16.172654404781888,76.22715265957248,115.9708817293802,4.008432181657022,22,0.4118304860919364,3,102,9.924823425649416,6.90965519725853,3,1,3.414629476150924,5,62.98154628148282,False,True,0.5702615145288278
id_575770,RapidMind_10970,2024,Pre-seed,437350,159992,34701,4.610473363581585,0,48.37084072844481,55.53278631111203,100.0,0.0,Angel,True,0,False,False,False,1.323718302305337,2.362133624038559,2.1181155471369277,0.4835287947659976,Concept,0.4594233628099611,0.3382016823486738,EdTech,28365377187,2842550159,173689500,21.157476280806907,49,40.61842057780113,56.54116198846724,101.09060787247084,3.172399580847599,35,0.2784346721284478,2,4,4.449214073430237,5.353517967548651,4,2,1.9387339047579757,7,25.0768270057838,False,False,100.0
